STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,CITIZENSHIP,Citizenship,FREQ,Frequency of observation,MEASURE,Measure,SEX,Sex,BIRTH_PLACE,Place of birth,EDUCATION_LEV,Education level,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,DECIMALS,Decimals
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NZL,New Zealand,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,83.5182724,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NZL,New Zealand,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,84.95246887,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NZL,New Zealand,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,85.04730988,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,73.52085114,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,75.52223969,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,75.36000824,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,73.86694336,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,72.3531189,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,70.74700165,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,72.29428101,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,73.68553925,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,78.26928711,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,74.98790741,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,75.3497467,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,74.7856369,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,76.10597992,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,76.23107147,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,75.84140778,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,76.59131622,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,76.68192291,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,76.24812317,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,75.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,75.3870697,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,74.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,77.04710388,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,77.80471802,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,NOR,Norway,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,77.17488861,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,66.11469269,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,66.00205231,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,64.86811829,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,63.96355057,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,33.29045105,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,34.09175873,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,38.15317917,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,40.58203125,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,45.84381104,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,51.47288895,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,57.01713181,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,62.73183823,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,66.44966125,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,67.47509003,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,71.62091827,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,67.85930634,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,69.759758,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,76.2299118,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2018,,76.59999847,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2019,,79.5284729,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2020,,80.2694397,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2021,,84.71855927,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2022,,80.4052124,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,POL,Poland,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2023,,78.84714508,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2000,,74.97724152,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2001,,75.71484375,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2002,,79.39594269,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2003,,79.94239807,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2004,,77.62715912,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2005,,79.95652771,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2006,,79.54260254,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2007,,80.9226532,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2008,,81.70108795,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2009,,80.3655777,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2010,,81.28872681,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2011,,82.73214722,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2012,,82.35408783,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2013,,79.98148346,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2014,,80.20690155,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2015,,79.80090332,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2016,,81.17822266,,A,Normal value,0,Units,1,One
DATAFLOW,OECD.ELS.IMD:DSD_MIG@DF_MIG_NUP_SEX(1.0),"Labour market outcomes of immigrants - Employment, unemployment, and participation rates by sex",I,PRT,Portugal,_Z,Not applicable,A,Annual,LF_RATE,Labour force participation rate,_T,Total,FB,Foreign-born,_Z,Not applicable,PT_POP_SUB,Percentage of population in the same subgroup,2017,,82.60151672,,A,Normal value,0,Units,1,One
